text,probability,gender
"Вилена",1.4792441437960867e-05,f
"Нажмудин",1.4792441437960867e-05,m
"Фаил",1.4792441437960867e-05,m
"Вараздат",1.4746644405645199e-05,m
"Инал",1.4746644405645199e-05,m
"Шаген",1.4700847373329531e-05,m
"Эллада",1.4655050341013862e-05,f
"Газимагомед",1.4655050341013862e-05,m
"Тарлан",1.4655050341013862e-05,m
"Ярославна",1.4563456276382526e-05,f
"Валех",1.4563456276382526e-05,m
"Рукият",1.4517659244066858e-05,f
"Отабек",1.4517659244066858e-05,m
"Ильвира",1.4517659244066858e-05,f
"Асель",1.4471862211751188e-05,f
"Этери",1.4471862211751188e-05,f
"Флорид",1.4471862211751188e-05,m
"Афган",1.4471862211751188e-05,m
"Анжелина",1.4471862211751188e-05,f
"Кемал",1.442606517943552e-05,m
"Марет",1.442606517943552e-05,f
"Халиль",1.442606517943552e-05,m
"Эрдэм",1.4380268147119853e-05,m
"Фаиз",1.4380268147119853e-05,m
"Даниль",1.4334471114804183e-05,m
"Милан",1.4334471114804183e-05,m
"Орлан",1.4334471114804183e-05,m
"Ленур",1.4242877050172847e-05,m
"Глафира",1.4242877050172847e-05,f
"Рафит",1.4242877050172847e-05,m
"Ильсия",1.419708001785718e-05,f
"Сабит",1.419708001785718e-05,m
"Джаваншир",1.415128298554151e-05,m
"Разият",1.415128298554151e-05,f
"Отар",1.415128298554151e-05,m
"Ильвир",1.415128298554151e-05,m
"Олимпиада",1.415128298554151e-05,f
"Вальтер",1.415128298554151e-05,m
"Натэлла",1.4105485953225842e-05,f
"Агния",1.4105485953225842e-05,f
"Виссарион",1.4105485953225842e-05,m
"Муза",1.4059688920910174e-05,f
"Райхана",1.4059688920910174e-05,f
"Зайнап",1.4013891888594506e-05,f
"Омари",1.3968094856278837e-05,m
"Забир",1.3968094856278837e-05,m
"Равза",1.3922297823963169e-05,f
"Иветта",1.38765007916475e-05,f
"Мухарбек",1.38765007916475e-05,m
"Санан",1.3830703759331833e-05,m
"Людвиг",1.3830703759331833e-05,m
"Эрна",1.3830703759331833e-05,f
"Нургали",1.3830703759331833e-05,m
"Ахтям",1.3784906727016163e-05,m
"Борислав",1.3784906727016163e-05,m
"Неонила",1.3784906727016163e-05,f
"Айса",1.3739109694700496e-05,m
"Раил",1.3739109694700496e-05,m
"Фазил",1.3739109694700496e-05,m
"Вагинак",1.3739109694700496e-05,m
"Фрида",1.3739109694700496e-05,f
"Мила",1.3693312662384828e-05,f
"Сэсэгма",1.3693312662384828e-05,f
"Севиль",1.364751563006916e-05,f
"Соломон",1.360171859775349e-05,m
"Фаяз",1.360171859775349e-05,m
"Гусман",1.360171859775349e-05,m
"Эржена",1.360171859775349e-05,f
"Натела",1.3555921565437822e-05,f
"Климент",1.3555921565437822e-05,m
"Амангельды",1.3555921565437822e-05,u
"Фахраддин",1.3510124533122154e-05,m
"Аюна",1.3510124533122154e-05,f
"Эльзара",1.3464327500806487e-05,f
"Нажия",1.3464327500806487e-05,f
"Месроп",1.3464327500806487e-05,m
"Мнацакан",1.3464327500806487e-05,m
"Оюна",1.3418530468490817e-05,f
"Самира",1.3372733436175149e-05,f
"Барият",1.3372733436175149e-05,f
"Тина",1.3372733436175149e-05,f
"Аднан",1.3372733436175149e-05,m
"Аюр",1.3372733436175149e-05,m
"Ритта",1.3326936403859481e-05,f
"Дим",1.3326936403859481e-05,m
"Аршалуйс",1.3326936403859481e-05,m
"Мохамед",1.3281139371543812e-05,m
"Наринэ",1.3281139371543812e-05,f
"Марита",1.3281139371543812e-05,f
"Джон",1.3281139371543812e-05,m
"Хаджимурат",1.3281139371543812e-05,m
"Нурали",1.3235342339228144e-05,m
"Нальбий",1.3235342339228144e-05,m
"Альфина",1.3189545306912476e-05,f
"Лайла",1.3189545306912476e-05,f
"Жирайр",1.3097951242281138e-05,m
"Талех",1.3097951242281138e-05,m
"Фярит",1.3097951242281138e-05,m
"Александ",1.3097951242281138e-05,m
"Акоб",1.305215420996547e-05,m
"Айзат",1.305215420996547e-05,m
"Шушаник",1.305215420996547e-05,f
"Фирдавис",1.305215420996547e-05,m
"Залия",1.305215420996547e-05,f
"Азим",1.3006357177649803e-05,m
"Джафар",1.3006357177649803e-05,m
"Альфинур",1.3006357177649803e-05,f
"Мартирос",1.2960560145334135e-05,m
"Абдулгамид",1.2960560145334135e-05,m
"Жаннета",1.2960560145334135e-05,f
"Антонио",1.2960560145334135e-05,m
"Магомедхабиб",1.2914763113018465e-05,m
"Шерали",1.2914763113018465e-05,m
"Арон",1.2914763113018465e-05,m
"Назиф",1.2914763113018465e-05,m
"Хусаин",1.2914763113018465e-05,m
"Шариф",1.2914763113018465e-05,m
"Флорида",1.2868966080702797e-05,f
"Арчил",1.2868966080702797e-05,m
"Ромик",1.282316904838713e-05,m
"Рабадан",1.282316904838713e-05,m
"Фирая",1.282316904838713e-05,f
"Вакиль",1.282316904838713e-05,m
"Хетаг",1.282316904838713e-05,m
"Муслимат",1.2777372016071462e-05,f
"Юра",1.2777372016071462e-05,m
"Азизбек",1.2777372016071462e-05,m
"Алиасхаб",1.2685777951440124e-05,m
"Августина",1.2639980919124456e-05,f
"Сафар",1.2639980919124456e-05,m
"Нурбий",1.2639980919124456e-05,m
"Ерлан",1.2639980919124456e-05,m
"Наргиз",1.2594183886808788e-05,m
"Исраил",1.2594183886808788e-05,m
"Филюс",1.2548386854493119e-05,m
"Динис",1.2548386854493119e-05,m
"Севда",1.2548386854493119e-05,f
"Мальвина",1.2548386854493119e-05,f
"Салех",1.2548386854493119e-05,m
"Влас",1.2548386854493119e-05,m
"Степанида",1.2502589822177451e-05,f
"Ильфир",1.2502589822177451e-05,m
"Бауржан",1.2456792789861783e-05,m
"Бабкен",1.2456792789861783e-05,m
"Кнарик",1.2456792789861783e-05,f
"Фарман",1.2456792789861783e-05,m
"Фаик",1.2456792789861783e-05,m
"Ойбек",1.2456792789861783e-05,m
"Марем",1.2456792789861783e-05,f
"Аббас",1.2456792789861783e-05,m
"Рафаэл",1.2410995757546115e-05,m
"Аксинья",1.2410995757546115e-05,f
"Спиридон",1.2365198725230446e-05,m
"Мовсес",1.2365198725230446e-05,m
"Генриетта",1.2365198725230446e-05,f
"Дмитpий",1.2365198725230446e-05,m
"Сима",1.2319401692914778e-05,f
"Максат",1.227360466059911e-05,m
"Акбар",1.222780762828344e-05,m
"Казимир",1.222780762828344e-05,m
"Рамаз",1.222780762828344e-05,m
"Сурик",1.2182010595967772e-05,m
"Паша",1.2182010595967772e-05,m
"Илнур",1.2182010595967772e-05,m
"Азиза",1.2136213563652105e-05,f
"Вали",1.2136213563652105e-05,m
"Ацамаз",1.2136213563652105e-05,m
"Дильбар",1.2136213563652105e-05,m
"Аурика",1.2090416531336437e-05,f
"Зураби",1.2090416531336437e-05,m
"Рифгат",1.2090416531336437e-05,m
"Ричард",1.2044619499020767e-05,m
"Магомедсаид",1.2044619499020767e-05,m
"Рахима",1.2044619499020767e-05,f
"Галиб",1.2044619499020767e-05,m
"Айбулат",1.2044619499020767e-05,m
"Майрбек",1.2044619499020767e-05,m
"Никифор",1.2044619499020767e-05,m
"Фаат",1.2044619499020767e-05,m
"Фирдавс",1.19988224667051e-05,m
"Наири",1.19988224667051e-05,m
"Расиль",1.19988224667051e-05,m
"Раян",1.19988224667051e-05,m
"Исак",1.19988224667051e-05,m
"Ульфат",1.1953025434389431e-05,m
"Зулфия",1.1953025434389431e-05,f
"Арен",1.1953025434389431e-05,m
"Сатеник",1.1953025434389431e-05,f
"Астемир",1.1953025434389431e-05,m
"Равия",1.1953025434389431e-05,f
"Даниел",1.1953025434389431e-05,m
"Азалия",1.1907228402073763e-05,f
"Фердинанд",1.1907228402073763e-05,m
"Закия",1.1907228402073763e-05,f
"Канат",1.1907228402073763e-05,m
"Вардгес",1.1815634337442426e-05,m
"Радомир",1.1815634337442426e-05,m
"Ахнаф",1.1815634337442426e-05,m
"Руфия",1.1769837305126758e-05,f
"Александер",1.1769837305126758e-05,m
"Рахиля",1.1769837305126758e-05,f
"Мирлан",1.172404027281109e-05,m
"Маржанат",1.172404027281109e-05,f
"Маирбек",1.172404027281109e-05,m
"Хадис",1.172404027281109e-05,m
"Седрак",1.172404027281109e-05,m
"Лема",1.172404027281109e-05,m
"Валеpий",1.172404027281109e-05,m
"Варис",1.167824324049542e-05,m
"Хорен",1.167824324049542e-05,m
"Анисья",1.1632446208179753e-05,f
"Люба",1.1632446208179753e-05,f
"Хагани",1.1632446208179753e-05,m
"Нигора",1.1586649175864085e-05,f
"Гнел",1.1586649175864085e-05,m
"Ли",1.1586649175864085e-05,u
"Марзия",1.1586649175864085e-05,f
"Саламбек",1.1586649175864085e-05,m
"Гаджимагомед",1.1540852143548417e-05,m
"Исрапил",1.1540852143548417e-05,m
"Андреас",1.1540852143548417e-05,m
"Далгат",1.1495055111232747e-05,m
"Джалал",1.1495055111232747e-05,m
"Мурман",1.1495055111232747e-05,m
"Цырен",1.1495055111232747e-05,m
"Аграфена",1.1495055111232747e-05,f
"Лом-Али",1.1495055111232747e-05,m
"Насим",1.144925807891708e-05,m
"Линара",1.144925807891708e-05,f
"Раида",1.1403461046601412e-05,f
"Аглая",1.1403461046601412e-05,f
"Хаваж",1.1403461046601412e-05,m
"Яха",1.1403461046601412e-05,f
"Севиндж",1.1357664014285744e-05,u
"Баходур",1.1357664014285744e-05,m
"Франц",1.1357664014285744e-05,m
"Хазрет",1.1357664014285744e-05,m
"Крестина",1.1357664014285744e-05,f
"Максут",1.1357664014285744e-05,m
"Баирма",1.1357664014285744e-05,f
"Давуд",1.1357664014285744e-05,m
"Интигам",1.1311866981970074e-05,m
"Риза",1.1311866981970074e-05,m
"Хайбула",1.1311866981970074e-05,m
"Айман",1.1311866981970074e-05,m
"Арсалан",1.1311866981970074e-05,m
"Магомедкамиль",1.1266069949654406e-05,m
"Мазахир",1.1266069949654406e-05,m
"Александрович",1.1266069949654406e-05,m
"Собиржон",1.1220272917338739e-05,m
"Хеди",1.1220272917338739e-05,f
"Ануар",1.1220272917338739e-05,m
"Нураддин",1.1220272917338739e-05,m
"Рефат",1.1220272917338739e-05,m
"Натик",1.117447588502307e-05,m
"Таслима",1.117447588502307e-05,f
"Ванда",1.1128678852707401e-05,f
"Корюн",1.1128678852707401e-05,m
"Абдулазиз",1.1128678852707401e-05,m
"Савия",1.1128678852707401e-05,f
"Эсет",1.1128678852707401e-05,f
"Абу",1.1082881820391733e-05,m
"Ержан",1.1082881820391733e-05,m
"Никола",1.1037084788076065e-05,m
"Натан",1.1037084788076065e-05,m
"Минас",1.1037084788076065e-05,m
"Заки",1.0991287755760396e-05,m
"Лаша",1.0945490723444728e-05,m
"Витаутас",1.0945490723444728e-05,m
"Ибрахим",1.0945490723444728e-05,m
"Альбек",1.0945490723444728e-05,m
"Юсеф",1.089969369112906e-05,m
"Назип",1.089969369112906e-05,m
"Эндже",1.0853896658813392e-05,f
"Шевкет",1.0853896658813392e-05,m
"Ауес",1.0853896658813392e-05,m
"Рамзиль",1.0808099626497723e-05,m
"Алтынай",1.0808099626497723e-05,m
"Зоригто",1.0808099626497723e-05,m
"Алана",1.0808099626497723e-05,f
"Гайдар",1.0808099626497723e-05,m
"Шамхан",1.0762302594182055e-05,m
"Хусей",1.0762302594182055e-05,m
"Динислам",1.0762302594182055e-05,m
"Сильва",1.0716505561866387e-05,f
"Орест",1.0716505561866387e-05,m
"Анушаван",1.0716505561866387e-05,m
"Мигран",1.0716505561866387e-05,m
"Маринэ",1.0716505561866387e-05,f
"Амур",1.0716505561866387e-05,m
"Сардар",1.0716505561866387e-05,m
"Шарип",1.0716505561866387e-05,m
"Увайс",1.0716505561866387e-05,m
"Фанзиль",1.0716505561866387e-05,m
"Шолбан",1.0716505561866387e-05,m
"Тофиг",1.0670708529550719e-05,m
"Лерник",1.0670708529550719e-05,m
"Джалиль",1.0670708529550719e-05,m
"Янош",1.0670708529550719e-05,m
"Фирдус",1.0670708529550719e-05,m
"Назиля",1.062491149723505e-05,f
"Эйваз",1.062491149723505e-05,m
"Иракли",1.062491149723505e-05,m
"Ряшит",1.062491149723505e-05,m
"Вильгельм",1.062491149723505e-05,m
"Бахруз",1.0579114464919381e-05,m
"Абдумалик",1.0579114464919381e-05,m
"Нурания",1.0579114464919381e-05,f
"Рашат",1.0579114464919381e-05,m
"Арюна",1.0579114464919381e-05,f
"Буян",1.0579114464919381e-05,m
"Фиргат",1.0533317432603714e-05,m
"Талия",1.0533317432603714e-05,f
"Дионис",1.0533317432603714e-05,m
"Иман",1.0533317432603714e-05,m
"Бактыбек",1.0533317432603714e-05,m
"Элгуджа",1.0533317432603714e-05,m
"Радж",1.0533317432603714e-05,m
"Петер",1.0533317432603714e-05,m
"Марко",1.0487520400288046e-05,m
"Абай",1.0487520400288046e-05,m
"Марьян",1.0487520400288046e-05,m
"Анаид",1.0487520400288046e-05,f
"Фридрих",1.0487520400288046e-05,m
"Светослав",1.0487520400288046e-05,m
"Георг",1.0441723367972376e-05,m
"Минзиля",1.0441723367972376e-05,f
"Апполинария",1.0441723367972376e-05,f
"Макс",1.0395926335656708e-05,m
"Сосо",1.0395926335656708e-05,m
"Джамалудин",1.0395926335656708e-05,m
"Урана",1.0395926335656708e-05,f
"Мушфиг",1.035012930334104e-05,m
"Агарон",1.035012930334104e-05,m
"Мстислав",1.035012930334104e-05,m
"Савр",1.035012930334104e-05,m
"Нурдин",1.035012930334104e-05,m
"Мингиян",1.035012930334104e-05,m
"Асгат",1.035012930334104e-05,m
"Асылбек",1.0304332271025372e-05,m
"Пантелей",1.0304332271025372e-05,m
"Рафил",1.0304332271025372e-05,m
"Зура",1.0304332271025372e-05,f
"Анисия",1.0304332271025372e-05,f
"Аяна",1.0258535238709703e-05,f
"Масис",1.0258535238709703e-05,m
"Икрам",1.0258535238709703e-05,m
"Максуд",1.0258535238709703e-05,m
"Алаудин",1.0258535238709703e-05,m
"Инара",1.0258535238709703e-05,f
"Прохор",1.0258535238709703e-05,m
"Кирил",1.0258535238709703e-05,m
"Зограб",1.0212738206394035e-05,m
"Заури",1.0212738206394035e-05,m
"Илгам",1.0212738206394035e-05,m
"Тохир",1.0212738206394035e-05,m
"Тхи",1.0212738206394035e-05,u
"Газиз",1.0212738206394035e-05,m
"Парасковья",1.0212738206394035e-05,f
"Грач",1.0166941174078367e-05,m
"Марха",1.0166941174078367e-05,f
"Вильям",1.01211441417627e-05,m
"Мехти",1.01211441417627e-05,m
"Алтынбек",1.01211441417627e-05,m
"Аяс",1.01211441417627e-05,m
"Зугра",1.007534710944703e-05,f
"Рафаель",1.007534710944703e-05,m
"Зулейха",1.0029550077131362e-05,f
"Ленара",1.0029550077131362e-05,f
"Асаф",1.0029550077131362e-05,m
"Лили",1.0029550077131362e-05,f
"Гиорги",9.983753044815694e-06,m
"Камиля",9.983753044815694e-06,f
"Сержик",9.983753044815694e-06,m
"Хаджимурад",9.983753044815694e-06,m
"Хеда",9.983753044815694e-06,f
"Ядвига",9.983753044815694e-06,f
"Багаутдин",9.937956012500024e-06,m
"Нур",9.937956012500024e-06,m
"Хачим",9.937956012500024e-06,m
"Мариет",9.937956012500024e-06,f
"Юн",9.937956012500024e-06,m
"Ирфан",9.892158980184356e-06,m
"Джалил",9.892158980184356e-06,m
"Магомедсалам",9.892158980184356e-06,m
"Арусяк",9.892158980184356e-06,f
"Хатуна",9.892158980184356e-06,f
"Джамалутдин",9.892158980184356e-06,m
"Полад",9.892158980184356e-06,m
"Погос",9.892158980184356e-06,m
"Солбон",9.892158980184356e-06,m
"Новруз",9.892158980184356e-06,m
"Микаэл",9.846361947868689e-06,m
"Астхик",9.846361947868689e-06,f
"Гулнора",9.846361947868689e-06,f
"Эльданиз",9.846361947868689e-06,m
"Эскендер",9.846361947868689e-06,m
"Вячислав",9.846361947868689e-06,m
"Илсур",9.846361947868689e-06,m
"Абдуллах",9.80056491555302e-06,m
"Элдар",9.80056491555302e-06,m
"Тарон",9.80056491555302e-06,m
"Хвича",9.80056491555302e-06,m
"Ислям",9.80056491555302e-06,m
"Тахмина",9.80056491555302e-06,f
"Таус",9.80056491555302e-06,m
"Лера",9.80056491555302e-06,f
"Кадир",9.80056491555302e-06,m
"Захир",9.754767883237351e-06,m
"Гульнора",9.754767883237351e-06,f
"Георги",9.754767883237351e-06,m
"Нугзари",9.754767883237351e-06,m
"Наташа",9.754767883237351e-06,f
"Сакина",9.754767883237351e-06,f
"Каплан",9.754767883237351e-06,m
"Сабухи",9.754767883237351e-06,m
"Саша",9.754767883237351e-06,f
"Габдулла",9.754767883237351e-06,m
"Жанат",9.708970850921683e-06,m
"Нагим",9.708970850921683e-06,m
"Бесик",9.708970850921683e-06,m
"Александрс",9.708970850921683e-06,m
"Маина",9.708970850921683e-06,f
"Равис",9.708970850921683e-06,m
"Насир",9.663173818606015e-06,m
"Масхут",9.663173818606015e-06,m
"Михайл",9.663173818606015e-06,m
"Магомедзагир",9.617376786290348e-06,m
"Агван",9.617376786290348e-06,m
"Ариадна",9.571579753974678e-06,f
"Бакытбек",9.571579753974678e-06,m
"Андрис",9.571579753974678e-06,m
"Болат",9.571579753974678e-06,m
"Лука",9.571579753974678e-06,m
"Уланбек",9.52578272165901e-06,m
"Саид-Магомед",9.52578272165901e-06,m
"Фазиль",9.52578272165901e-06,m
"Гайса",9.52578272165901e-06,m
"Шабан",9.52578272165901e-06,m
"Байрта",9.52578272165901e-06,f
"Энже",9.52578272165901e-06,f
"Митрофан",9.52578272165901e-06,m
"Муроджон",9.479985689343342e-06,m
"Берта",9.479985689343342e-06,f
"Аля",9.479985689343342e-06,f
"Кермен",9.479985689343342e-06,m
"Гиоргий",9.479985689343342e-06,m
"Мухарби",9.479985689343342e-06,m
"Ильфар",9.479985689343342e-06,m
"Федосья",9.479985689343342e-06,f
"Меджид",9.434188657027674e-06,m
"Насиба",9.434188657027674e-06,f
"Азнаур",9.434188657027674e-06,m
"Зорик",9.434188657027674e-06,m
"Грачя",9.434188657027674e-06,m
"Нуржан",9.434188657027674e-06,m
"Леля",9.434188657027674e-06,f
"Нюргуяна",9.388391624712005e-06,f
"Хамис",9.388391624712005e-06,m
"Асим",9.388391624712005e-06,m
"Гульсара",9.388391624712005e-06,f
"Саит",9.388391624712005e-06,m
"Написат",9.342594592396337e-06,f
"Ниджат",9.342594592396337e-06,m
"Заурби",9.342594592396337e-06,m
"Джавад",9.342594592396337e-06,m
"Тамирлан",9.342594592396337e-06,m
"Ильгиза",9.296797560080669e-06,f
"Бабек",9.296797560080669e-06,m
"Вазир",9.296797560080669e-06,m
"Татул",9.296797560080669e-06,m
"Айдамир",9.296797560080669e-06,m
"Марета",9.296797560080669e-06,f
"Гарун",9.296797560080669e-06,m
"Аян",9.296797560080669e-06,m
"Гулнара",9.251000527765001e-06,f
"Жорж",9.251000527765001e-06,m
"Арег",9.251000527765001e-06,m
"Мохамад",9.251000527765001e-06,m
"Андрюс",9.251000527765001e-06,m
"Галуст",9.205203495449332e-06,m
"Альфат",9.205203495449332e-06,m
"Рифхат",9.159406463133664e-06,m
"Аршавир",9.159406463133664e-06,m
"Эльнар",9.159406463133664e-06,m
"Самед",9.159406463133664e-06,m
"Жахонгир",9.159406463133664e-06,m
"Слава",9.159406463133664e-06,f
"Алек",9.159406463133664e-06,m
"Адалат",9.159406463133664e-06,m
"Вольдемар",9.159406463133664e-06,m
"Алвард",9.113609430817996e-06,f
"Юля",9.113609430817996e-06,f
"Абдурахим",9.113609430817996e-06,m
"Фахриддин",9.113609430817996e-06,m
"Мухамет",9.113609430817996e-06,m
"Аделия",9.113609430817996e-06,f
"Нури",9.113609430817996e-06,m
"Халима",9.113609430817996e-06,f
"Дора",9.113609430817996e-06,f
"Владиимр",9.113609430817996e-06,m
"Калимат",9.067812398502328e-06,f
"Одиссей",9.067812398502328e-06,m
"Агил",9.067812398502328e-06,m
"Сарвар",9.067812398502328e-06,m
"Женя",9.067812398502328e-06,f
"Каха",9.067812398502328e-06,m
"Галимзян",9.067812398502328e-06,m
"Владимирович",9.067812398502328e-06,m
"Жанета",9.022015366186658e-06,f
"Линиза",9.022015366186658e-06,f
"Тумэн",9.022015366186658e-06,m
"Санжар",8.97621833387099e-06,m
"Разим",8.97621833387099e-06,m
"Андзор",8.97621833387099e-06,m
"Мухаммед",8.97621833387099e-06,m
"Анджей",8.97621833387099e-06,m
"Гидаят",8.97621833387099e-06,m
"Федора",8.97621833387099e-06,f
"Вальдемар",8.97621833387099e-06,m
"Эсмира",8.930421301555323e-06,f
"Анета",8.930421301555323e-06,f
"Ролан",8.930421301555323e-06,m
"Рубин",8.930421301555323e-06,m
"Кристиан",8.930421301555323e-06,m
"Нэлла",8.930421301555323e-06,f
"Фамил",8.884624269239653e-06,m
"Даут",8.884624269239653e-06,m
"Абдусалам",8.884624269239653e-06,m
"Алигаджи",8.884624269239653e-06,m
"Разиль",8.884624269239653e-06,m
"Арцрун",8.884624269239653e-06,m
"Айана",8.884624269239653e-06,f
"Магсум",8.884624269239653e-06,m
"Радим",8.838827236923985e-06,m
"Ин",8.838827236923985e-06,m
"Егише",8.793030204608317e-06,m
"Ханлар",8.793030204608317e-06,m
"Аркади",8.793030204608317e-06,m
"Данир",8.793030204608317e-06,m
"Мартик",8.793030204608317e-06,m
"Якуп",8.793030204608317e-06,m
"Чодураа",8.793030204608317e-06,f
"Есения",8.74723317229265e-06,f
"Дан",8.74723317229265e-06,m
"Альви",8.74723317229265e-06,m
"Гурий",8.74723317229265e-06,m
"Я.",8.74723317229265e-06,m
"Гурбан",8.70143613997698e-06,m
"Зера",8.70143613997698e-06,f
"Танзила",8.70143613997698e-06,f
"Айсен",8.70143613997698e-06,m
"Кумар",8.70143613997698e-06,m
"Илез",8.70143613997698e-06,m
"Ширин",8.655639107661312e-06,m
"Кетеван",8.655639107661312e-06,f
"Насиб",8.655639107661312e-06,m
"Манушак",8.655639107661312e-06,f
"Ефрем",8.655639107661312e-06,m
"Гайрат",8.655639107661312e-06,m
"Магомедтагир",8.655639107661312e-06,m
"Оник",8.609842075345644e-06,m
"Айше",8.609842075345644e-06,f
"Магеррам",8.609842075345644e-06,m
"Элчин",8.609842075345644e-06,m
"Арзуман",8.609842075345644e-06,m
"Эдита",8.609842075345644e-06,f
"Фаридун",8.609842075345644e-06,m
"Илфат",8.609842075345644e-06,m
"Латиф",8.609842075345644e-06,m
"Рихард",8.609842075345644e-06,m
"Гордей",8.609842075345644e-06,m
"Федот",8.609842075345644e-06,m
"Даши",8.609842075345644e-06,m
"Фидель",8.564045043029976e-06,m
"Бурлият",8.564045043029976e-06,f
"Абас",8.564045043029976e-06,m
"Галимат",8.564045043029976e-06,f
"Айша",8.564045043029976e-06,f
"Янна",8.564045043029976e-06,f
"Иоланта",8.564045043029976e-06,f
"Зарима",8.564045043029976e-06,f
"Анара",8.564045043029976e-06,f
"Талантбек",8.564045043029976e-06,m
"Селим",8.564045043029976e-06,m
"Антоний",8.564045043029976e-06,m
"Линда",8.518248010714307e-06,f
"Эрвин",8.518248010714307e-06,m
"Алмазбек",8.518248010714307e-06,m
"Фикрат",8.518248010714307e-06,m
"Райхан",8.518248010714307e-06,m
"Раися",8.518248010714307e-06,f
"Майкл",8.518248010714307e-06,u
"Арпине",8.518248010714307e-06,f
"Абузар",8.518248010714307e-06,m
"Разида",8.518248010714307e-06,f
"Залифа",8.472450978398639e-06,f
"Гульгена",8.472450978398639e-06,f
"Эльвера",8.426653946082971e-06,f
"Гоарик",8.426653946082971e-06,f
"Исрафил",8.426653946082971e-06,m
"Сафия",8.426653946082971e-06,f
"Абдулкадыр",8.426653946082971e-06,m
"Агнесса",8.426653946082971e-06,f
"Адриан",8.426653946082971e-06,m
"Иляна",8.380856913767303e-06,f
"Аладдин",8.380856913767303e-06,m
"Сархан",8.380856913767303e-06,m
"Моника",8.380856913767303e-06,f
"Вачик",8.380856913767303e-06,m
"Ашхен",8.380856913767303e-06,f
"Рачик",8.380856913767303e-06,m
"Фавзия",8.380856913767303e-06,f
"Муртаз",8.380856913767303e-06,m
"Явдат",8.380856913767303e-06,m
"Надыр",8.380856913767303e-06,m
"Илькин",8.335059881451633e-06,m
"Рузаль",8.335059881451633e-06,m
"Айжан",8.335059881451633e-06,m
"Нурулло",8.289262849135966e-06,m
"Абдурахмон",8.289262849135966e-06,m
"Мунко",8.289262849135966e-06,m
"Минзифа",8.289262849135966e-06,f
"Хаджи-Мурат",8.289262849135966e-06,m
"Дилфуза",8.243465816820298e-06,f
"Галимжан",8.243465816820298e-06,m
"Донат",8.243465816820298e-06,m
"Матлаб",8.243465816820298e-06,m
"Элмира",8.243465816820298e-06,f
"Байзет",8.243465816820298e-06,m
"Баярма",8.243465816820298e-06,f
"Леонора",8.243465816820298e-06,f
"Вардуи",8.19766878450463e-06,f
"Марис",8.19766878450463e-06,m
"Жамиля",8.19766878450463e-06,f
"Мазит",8.19766878450463e-06,m
"Магдалина",8.15187175218896e-06,f
"Джони",8.15187175218896e-06,m
"Лианна",8.15187175218896e-06,f
"Кадыр",8.15187175218896e-06,m
"Нора",8.15187175218896e-06,f
"Наран",8.15187175218896e-06,m
"Зумруд",8.106074719873292e-06,f
"Медина",8.106074719873292e-06,f
"Санасар",8.106074719873292e-06,m
"Арут",8.106074719873292e-06,m
"Хассан",8.106074719873292e-06,u
"Тальгат",8.106074719873292e-06,m
"Илюза",8.060277687557624e-06,f
"Абдулкерим",8.060277687557624e-06,m
"Олесь",8.060277687557624e-06,m
"Сафарали",8.060277687557624e-06,m
"Амаля",8.060277687557624e-06,f
"Аскат",8.060277687557624e-06,m
"Джамбул",8.014480655241957e-06,m
"Растям",8.014480655241957e-06,m
"Касым",8.014480655241957e-06,m
"Алима",8.014480655241957e-06,f
"Нуриддин",8.014480655241957e-06,m
"Алие",8.014480655241957e-06,f
"Сиражудин",8.014480655241957e-06,m
"Сажида",8.014480655241957e-06,f
"Кантемир",8.014480655241957e-06,m
"Айгюль",8.014480655241957e-06,f
"Зубаир",8.014480655241957e-06,m
"Акылбек",8.014480655241957e-06,m
"Магамет",8.014480655241957e-06,m
"Муслима",8.014480655241957e-06,f
"Лениза",7.968683622926287e-06,f
"Гузэль",7.968683622926287e-06,f
"Зоран",7.968683622926287e-06,m
"Максимилиан",7.968683622926287e-06,m
"Ламара",7.968683622926287e-06,f
"Темир",7.968683622926287e-06,m
"Равшанбек",7.968683622926287e-06,m
"Илюс",7.968683622926287e-06,m
"Наим",7.922886590610619e-06,m
"Элона",7.922886590610619e-06,f
"Бадрудин",7.922886590610619e-06,m
"Гарифулла",7.922886590610619e-06,m
"Сосланбек",7.922886590610619e-06,m
"Дереник",7.877089558294951e-06,m
"Измаил",7.877089558294951e-06,m
"Мирбек",7.877089558294951e-06,m
"Джемма",7.877089558294951e-06,f
"Шамхал",7.877089558294951e-06,m
"Корней",7.877089558294951e-06,m
"Илес",7.877089558294951e-06,m
"Асатур",7.831292525979283e-06,m
"Эдвин",7.831292525979283e-06,m
"Рипсиме",7.831292525979283e-06,f
"Айкануш",7.831292525979283e-06,f
"Фатыма",7.831292525979283e-06,f
"Алхазур",7.831292525979283e-06,m
"Олена",7.831292525979283e-06,f
"Дьулустан",7.831292525979283e-06,m
"Резван",7.831292525979283e-06,m
"Ануза",7.831292525979283e-06,f
"Загидат",7.785495493663614e-06,f
"Таскира",7.785495493663614e-06,f
"Грета",7.785495493663614e-06,f
"Виорика",7.785495493663614e-06,f
"Арсланбек",7.785495493663614e-06,m
"Хабир",7.785495493663614e-06,m
"Иннеса",7.739698461347946e-06,f
"Бехруз",7.739698461347946e-06,m
"Остап",7.739698461347946e-06,m
"Олим",7.739698461347946e-06,m
"Нигина",7.739698461347946e-06,u
"Абдулкадир",7.739698461347946e-06,m
